year,article_title,issue,journal_page,archive_image_url,archive_image_page,section,source_contents_page,needs_review
1999,"Микросхема KP1182NM1 фазовый регулятор мощности ДНОМ по о с eee Pere оЙ Оптоэлектронные реле. А. Юшин 5П19ТС-1-4, 5П19ТС1- 1-4, 5П19ТС-1-6, 5П19ТС-1-8. 5П19ТС",3,4,https://archive.radio.ru/web/img/1999/b.1999-03.004.jpg,4,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,ocr_filler
1999,Электронный прерыватель стеклоочистителя. A,3,6,https://archive.radio.ru/web/img/1999/b.1999-03.006.jpg,6,ЭЛЕКТРОНИКА 8 6,b.1999-12.066,
1999,МОТ-29. 25ГДВ-1). С. Бать к,3,7,https://archive.radio.ru/web/img/1999/b.1999-03.007.jpg,7,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Приемник для прогулок. О. Смирных. сы,3,7,https://archive.radio.ru/web/img/1999/b.1999-03.007.jpg,7,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Ответь на вопросы по статье Карасева Г. “Усовершенствованный блок зажигания"" (""Радно"". 1994, № 8. с. 36",3,8,https://archive.radio.ru/web/img/1999/b.1999-03.008.jpg,8,ЭЛЕКТРОНИКА 8 6,b.1999-12.066,
1999,"видеоприставокае. РЮМИКЬ. 5:00 fo aici, 6/550) еее ааа",3,9,https://archive.radio.ru/web/img/1999/b.1999-03.009.jpg,9,ЗВУКОТЕХНИКА,b.1999-12.065,
1999,"параметры, применение. Ю. Петропавловский ‚ с",3,10,https://archive.radio.ru/web/img/1999/b.1999-03.010.jpg,10,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,Как войти в сервисное меню телевизора. М. Рязанов,3,12,https://archive.radio.ru/web/img/1999/b.1999-03.012.jpg,12,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,УХВ конвертер с кварцевой стабилизацией. Д. Атаев,3,20,https://archive.radio.ru/web/img/1999/b.1999-03.020.jpg,20,РАДИОПРИЕМ,b.1999-12.065,
1999,Доработка блока настроек в тюнере “Ласпи-003-стерео”,3,21,https://archive.radio.ru/web/img/1999/b.1999-03.021.jpg,21,РАДИОПРИЕМ,b.1999-12.065,
1999,Радиостанции г. Волгограда. А. АНИКИН лее,3,21,https://archive.radio.ru/web/img/1999/b.1999-03.021.jpg,21,РАДИОПРИЕМ,b.1999-12.065,
1999,"""Sony PlayStation”, или особенности схемотехники",3,26,https://archive.radio.ru/web/img/1999/b.1999-03.026.jpg,26,ЗВУКОТЕХНИКА,b.1999-12.065,
1999,"“Связь-98"". Казань. Н. Лыкова ee cece ee",3,68,https://archive.radio.ru/web/img/1999/b.1999-03.068.jpg,68,ВЫСТАВКИ,b.1999-12.064,ocr_filler
1999,Кодовыизамок: РОЖИЗАЮК cers 66166 dys 00'S Oo ote peewee ee 6 Программируемая световая установка. С. Могилй - - -.- 6 Цифровой мультиметр измеряет температуру. В. Поротмиков 6 Доработка электронных часов. П. Алешин у,3,80,https://archive.radio.ru/web/img/1999/b.1999-03.080.jpg,80,ЭЛЕКТРОНИКА 8 6,b.1999-12.066,
1999,Hi-Fi,3,100,https://archive.radio.ru/web/img/1999/b.1999-03.100.jpg,100,ЗВУКОТЕХНИКА,b.1999-12.065,short
1999,4. Принципы радиопередачи м приема,4,1,https://archive.radio.ru/web/img/1999/b.1999-04.001.jpg,1,РАДИО НАЧИНАЮЩИМ (ЖУРНАЛ В ЖУРНАЛЕ),b.1999-12.067,
1999,"Жук В. СВЧ генератор. Радио. 1992, № 8, с. 45-47; № 9. с. 39",4,1,https://archive.radio.ru/web/img/1999/b.1999-04.001.jpg,1,РАДИОПРИЕМ,b.1999-12.065,
1999,"КИПД416-М, КИПД4161-М, КИПДАЗА-КИПДЗЗД",4,2,https://archive.radio.ru/web/img/1999/b.1999-04.002.jpg,2,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Стабилизированный однотактный преобразователь наприжения. ЮВ ЛаСОВИ, р Vole) ee 3 Используя трансформатор от телевизора В. Поляков",4,3,https://archive.radio.ru/web/img/1999/b.1999-04.003.jpg,3,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,Многоканальная система телеуправления. В. Федосеев -3 Охранное устройство с ключом-резистором. А,4,5,https://archive.radio.ru/web/img/1999/b.1999-04.005.jpg,5,ЭЛЕКТРОНИКА 8 6,b.1999-12.066,
1999,Радио. 1998. № 6. с. 44,4,5,https://archive.radio.ru/web/img/1999/b.1999-04.005.jpg,5,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,"Танасийчук И. Экономичный “электронный кот”. Радио, 1998, Прокопцев Ю. Автомат периодического вхлючения и выключения нагрузки, Радио. 1998. № 9. С",4,5,https://archive.radio.ru/web/img/1999/b.1999-04.005.jpg,5,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,Антенный усилитель ДМВ на микросхеме. И. Нечаев ‚,4,8,https://archive.radio.ru/web/img/1999/b.1999-04.008.jpg,8,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,"""Радио"". 1998, NSN CK4B",4,9,https://archive.radio.ru/web/img/1999/b.1999-04.009.jpg,9,РАДИО НАЧИНАЮЩИМ (ЖУРНАЛ В ЖУРНАЛЕ),b.1999-12.067,latin_noise
1999,Даукристальные спетоизлучающие диоды,4,11,https://archive.radio.ru/web/img/1999/b.1999-04.011.jpg,11,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Экономичный, чувствительный, стереоФонический , Д. Рывкин",4,19,https://archive.radio.ru/web/img/1999/b.1999-04.019.jpg,19,РАДИОПРИЕМ,b.1999-12.065,
1999,"Спрайтовые монстры взывают к отищению. И. Малашин - - З Новости игрового мира_ Том Могочи а: Немного о монтажных платах. Д. Турчинский .2 RIPON пуха? ож, со о Е о петь <isiansi= а",4,42,https://archive.radio.ru/web/img/1999/b.1999-04.042.jpg,42,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Отаоты на вопросы по статьям, опубликованным в журнале в прошлые годы гаврилов Л. Фотоприемник для СДУ телевизора. Радио, 1994, №4. с. 89 ее a (7 Ш С",5,1,https://archive.radio.ru/web/img/1999/b.1999-05.001.jpg,1,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Пробник для проверки р-п переходов. Г. Чагин a,5,1,https://archive.radio.ru/web/img/1999/b.1999-05.001.jpg,1,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Электронный “сторож”. П. Иванов,5,3,https://archive.radio.ru/web/img/1999/b.1999-05.003.jpg,3,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,BE PATHORCHME в. ОИ В Печь еее. cote LN Mca Измерение нелинейных искажений на илумовом сигнале оу CBORD OIOGOO AO. Ворос ЧА,5,6,https://archive.radio.ru/web/img/1999/b.1999-05.006.jpg,6,ИЗМЕРЕНИЯ,b.1999-12.065,
1999,Бегущий огонь” на неоновых лампах. Д. Ww,5,8,https://archive.radio.ru/web/img/1999/b.1999-05.008.jpg,8,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Оглознев В., Толстухин В. Музыкальный квартирный звонок на звуковом сопрацессоре А\8910. Радио, 1998, № 6. с. 42.43 4 Carson А. Акустический автомат. Радио. 1998, № 9, с. 44",5,8,https://archive.radio.ru/web/img/1999/b.1999-05.008.jpg,8,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,"Рефлексный для местного приема, Ю. Npoxonues",5,9,https://archive.radio.ru/web/img/1999/b.1999-05.009.jpg,9,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Жульничество в компьютерных играх, i] полный GC Panne а",5,12,https://archive.radio.ru/web/img/1999/b.1999-05.012.jpg,12,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"5П19А\, 5П19Б1. 5П20А-2.5-1. 5N20A-5-0,6, 5N206-1-4",5,20,https://archive.radio.ru/web/img/1999/b.1999-05.020.jpg,20,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Хввлынский В. Вольтметр с улучшенной линейностью. Радио, Долгов О. Омметр с линейной шкалой. Paguo, 1996, №",5,28,https://archive.radio.ru/web/img/1999/b.1999-05.028.jpg,28,РАДИОПРИЕМ,b.1999-12.065,
1999,Пробник для проверки аудиозппаратуры. Е. Зуев acd В: Индикаторы фазы. И. Нечаев у,5,50,https://archive.radio.ru/web/img/1999/b.1999-05.050.jpg,50,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Флзш-диски DiskOnChip. А. Кузнецов eee WO Отладочный модуль для микроконтроллеров серии,5,51,https://archive.radio.ru/web/img/1999/b.1999-05.051.jpg,51,ЗВУКОТЕХНИКА,b.1999-12.065,ocr_filler
1999,Омметр с линейной шкалой. Н. Серебров,5,52,https://archive.radio.ru/web/img/1999/b.1999-05.052.jpg,52,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"КИПДА4А-2К. КИПД44А-2Л, КИПДА",5,58,https://archive.radio.ru/web/img/1999/b.1999-05.058.jpg,58,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Двуполярный регулируемый блок питания 8,6,1,https://archive.radio.ru/web/img/1999/b.1999-06.001.jpg,1,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,"А. Гороховский, Н. Лыкова, M1. Чачин 2 еее оне eed",6,5,https://archive.radio.ru/web/img/1999/b.1999-06.005.jpg,5,ВЫСТАВКИ,b.1999-12.064,
1999,Современные селскторы телевизионных каналов. А,6,6,https://archive.radio.ru/web/img/1999/b.1999-06.006.jpg,6,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,Автоматический выключатель чайника. В. Зайцев - --.- б Термостабилизатор. В. Жгулев eee cece cence ей Доработка импортных электронных часов. Д,6,7,https://archive.radio.ru/web/img/1999/b.1999-06.007.jpg,7,ЭЛЕКТРОНИКА 8 6,b.1999-12.066,ocr_filler
1999,"“Телехом-Мосхва'98”. А. Гороховский, Н. Лыкова eee)",6,7,https://archive.radio.ru/web/img/1999/b.1999-06.007.jpg,7,ВЫСТАВКИ,b.1999-12.064,ocr_filler
1999,Компьютеры м глузыка. Е. Степановв rata pnt Компьютерная студия звукозаписи. Е. Степанова 2002000000008 Незатухающее звучание электрогитары. А,6,8,https://archive.radio.ru/web/img/1999/b.1999-06.008.jpg,8,РАДИОПРИЕМ,b.1999-12.065,
1999,“High-Speed” микроконтроллеры or Dallas Semiconductor. А,6,8,https://archive.radio.ru/web/img/1999/b.1999-06.008.jpg,8,ЗВУКОТЕХНИКА,b.1999-12.065,latin_noise
1999,Дистанционное управление для компьютера. С. Кулешов 8 He только RS-232! Н. Курилович ec ce ccc eee „9 Логический анализатор на базе компьютера. A,6,10,https://archive.radio.ru/web/img/1999/b.1999-06.010.jpg,10,ЗВУКОТЕХНИКА,b.1999-12.065,ocr_filler
1999,"Выставкив Москве. “Auto Electronics Show’99""",6,15,https://archive.radio.ru/web/img/1999/b.1999-06.015.jpg,15,ВЫСТАВКИ,b.1999-12.064,
1999,Пространственная селекция сигналов. В. Поляков 65 20 УКВ приемник на микросхеме K174XA42A. П,6,20,https://archive.radio.ru/web/img/1999/b.1999-06.020.jpg,20,РАДИОПРИЕМ,b.1999-12.065,
1999,Pano lobe 12. СОЗ ее ces,6,30,https://archive.radio.ru/web/img/1999/b.1999-06.030.jpg,30,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,latin_noise
1999,“Taian дав топопизоров YCUT (Возвращаясь K напечатанному}. BE BOMAHOHKO rnc « ен п ее бен очен И eso 10 Ремонт зелевизоров и видеомагнитофонов. М,6,30,https://archive.radio.ru/web/img/1999/b.1999-06.030.jpg,30,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,Радиоканал охраиной сигнализации на базе радиостанции “Урал” И: Нечаев. г Пе ве ие оса 5 Устройство сигнализации при приближении к,6,35,https://archive.radio.ru/web/img/1999/b.1999-06.035.jpg,35,ЭЛЕКТРОНИКА 8 6,b.1999-12.066,
1999,Активная антенна (ЗР) ааа ewe cece een eee,6,45,https://archive.radio.ru/web/img/1999/b.1999-06.045.jpg,45,РАДИОПРИЕМ,b.1999-12.065,ocr_filler
1999,Универсальный пробних В. Смирнов ес ие ye,6,55,https://archive.radio.ru/web/img/1999/b.1999-06.055.jpg,55,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Амплигудное. среднее. эффективное. С. Бирюков,6,58,https://archive.radio.ru/web/img/1999/b.1999-06.058.jpg,58,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Ответы на вопросы по статьям, опубликованным в журнале и прошлые годы Лясковский Л. Двухрежимное зарядно-разрядное устройство =Радио11998. №6.С. 546525 ем 212.289",7,4,https://archive.radio.ru/web/img/1999/b.1999-07.004.jpg,4,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,Эволюция стандартов отечественного телевидения Л,7,6,https://archive.radio.ru/web/img/1999/b.1999-07.006.jpg,6,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Устранение неисправностей a телевизорах В,7,7,https://archive.radio.ru/web/img/1999/b.1999-07.007.jpg,7,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,"Формула ззука на “Auto Electronics Show'99"". А",7,13,https://archive.radio.ru/web/img/1999/b.1999-07.013.jpg,13,ВЫСТАВКИ,b.1999-12.064,
1999,Приемник сигналов ROS. И. Мелешко,7,20,https://archive.radio.ru/web/img/1999/b.1999-07.020.jpg,20,РАДИОПРИЕМ,b.1999-12.065,
1999,АМ-ЧМ радиоприемник с низковольтным питанием. А. Паньшин,7,22,https://archive.radio.ru/web/img/1999/b.1999-07.022.jpg,22,РАДИОПРИЕМ,b.1999-12.065,
1999,Измерение коэффициента передачи тока мультиметром. П. Алешин,7,53,https://archive.radio.ru/web/img/1999/b.1999-07.053.jpg,53,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Синхронный АМ приемник. В. Поляков о c cee eee,8,1,https://archive.radio.ru/web/img/1999/b.1999-08.001.jpg,1,РАДИОПРИЕМ,b.1999-12.065,ocr_filler
1999,"Сенсорный выключатель. М. Куцев oe ence eee eee eee Мелодичный звонок. И. Детистов а. в 8 Простой домофон. А. Гриднев ее таненесоженое „8 Новые ""профессии"" лазерной указки. И. Нечаев",8,5,https://archive.radio.ru/web/img/1999/b.1999-08.005.jpg,5,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,ocr_filler
1999,"512051, SN36TM- 10-6, SN36TM- 10-8, 5П36ТМ-20-6. 5N36TM-20",8,9,https://archive.radio.ru/web/img/1999/b.1999-08.009.jpg,9,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Двойные зигзагообразные антенны. К. Харченко „ еее,8,13,https://archive.radio.ru/web/img/1999/b.1999-08.013.jpg,13,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Зигзагообразная антенна К. Харченко ис das,8,13,https://archive.radio.ru/web/img/1999/b.1999-08.013.jpg,13,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Автомобильные магнитолы. А. Шихатов cece eee,8,17,https://archive.radio.ru/web/img/1999/b.1999-08.017.jpg,17,РАДИОПРИЕМ,b.1999-12.065,ocr_filler
1999,Малогабиритная АС. С. Bate cece cece,8,18,https://archive.radio.ru/web/img/1999/b.1999-08.018.jpg,18,ЗВУКОТЕХНИКА,b.1999-12.064,ocr_filler
1999,"Цветовые искзжения в деходерах SECAM, Путь улучшения качества изображения. Гребенчатая фильтрация. Б. Хохлов",8,19,https://archive.radio.ru/web/img/1999/b.1999-08.019.jpg,19,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Ремонт видеомагнитоФонов и видеоплейеров. A,8,22,https://archive.radio.ru/web/img/1999/b.1999-08.022.jpg,22,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Два СВЧ входа у ресиверов “HTB-2000° »s -НТВ-1000-. И. Нечаев,8,26,https://archive.radio.ru/web/img/1999/b.1999-08.026.jpg,26,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,"""Российский HI-End'99°. P, КунаФин, А. Соколов ‚",8,28,https://archive.radio.ru/web/img/1999/b.1999-08.028.jpg,28,ВЫСТАВКИ,b.1999-12.064,
1999,"Погореялъский А. Стабилизированный блох питания. Радио, 1998. Шангареев В. Преобразователь напряжения Гу",8,50,https://archive.radio.ru/web/img/1999/b.1999-08.050.jpg,50,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,234051998. №097 С 32,9,3,https://archive.radio.ru/web/img/1999/b.1999-09.003.jpg,3,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,"Бытовые видеокамеры. Камерный Kanan, системы автофокусировьи устройство, особенносли, ремонт. Ю. Петропавловский",9,6,https://archive.radio.ru/web/img/1999/b.1999-09.006.jpg,6,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,"""Samsung SyncMaster 3Ne"": ремонтируем сами. Т. Епикой З 1ВМ-совместимый ПК: какой выбрать? Р. Гайнуллин - 3 Если процессор слабоват А. Фрунзе - -- ce ee cee cece eee eee ed Windows",9,8,https://archive.radio.ru/web/img/1999/b.1999-09.008.jpg,8,ЗВУКОТЕХНИКА,b.1999-12.065,ocr_filler
1999,"Бирюков С. Стабилизированный адаптер из нестзбилизированного. Радио, 1998, № 9.с 51.52 BoB ohadhoSc a0c",9,9,https://archive.radio.ru/web/img/1999/b.1999-09.009.jpg,9,ИСТОЧНИКИ ПИТАНИЯ,b.1999-12.066,
1999,"Радиопюбители и ""Связь-Экспокомм",9,9,https://archive.radio.ru/web/img/1999/b.1999-09.009.jpg,9,ВЫСТАВКИ,b.1999-12.064,
1999,Развитие м состояние систем телевидения в мире. А,9,10,https://archive.radio.ru/web/img/1999/b.1999-09.010.jpg,10,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,"u 8 Системы управления телевизорами. В. Брылов soon 8. cr, также 7-10",9,12,https://archive.radio.ru/web/img/1999/b.1999-09.012.jpg,12,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,комзертерами. И. Нечаев еее ete ete eee e ee,9,14,https://archive.radio.ru/web/img/1999/b.1999-09.014.jpg,14,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,ocr_filler
1999,О работе приемника на микросхеме K174XA34. В,9,19,https://archive.radio.ru/web/img/1999/b.1999-09.019.jpg,19,РАДИОПРИЕМ,b.1999-12.065,
1999,LETTE LTT еее о,9,89,https://archive.radio.ru/web/img/1999/b.1999-09.089.jpg,89,РАДИОЛЮБИТЕЛЮ-КОНСТРУКТОРУ,b.1999-12.066,latin_noise
1999,"Ha пороге ХХ века. Заметки с выставки ""Связь-Экспокомм",9,97,https://archive.radio.ru/web/img/1999/b.1999-09.097.jpg,97,ВЫСТАВКИ,b.1999-12.064,
1999,Индикатор разрядки аккумуляторов (SP) 2. eee eee e ee eee ee eed Полуавтоматический октан-корреклор. А. Сергоев - 4 Сигнализатор движения задним ходом. Р. Ушаков - - б Вояьтметр на К,10,1,https://archive.radio.ru/web/img/1999/b.1999-10.001.jpg,1,ЭЛЕКТРОНИКА ЗА РУЛЕМ,b.1999-12.066,ocr_filler
1999,"SNISTM- 1-8, 5П19ТМ-3-4. 5N19TM-3-6. 5П19ТМ-3-В. 5П19ТМ",10,4,https://archive.radio.ru/web/img/1999/b.1999-10.004.jpg,4,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,latin_noise
1999,Импульсный источник питания на микросхеме STR-S6307 И. Молчанов о а a,10,6,https://archive.radio.ru/web/img/1999/b.1999-10.006.jpg,6,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,Ресиверы “HTB-2000° и “HTB 10907 работают как радиопруемники И. Нечаев ое. ов,10,13,https://archive.radio.ru/web/img/1999/b.1999-10.013.jpg,13,СПУТНИКОВОЕ ВЕЩАНИЕ,b.1999-12.064,
1999,Доработка автомагнитолы “Toshiba ТХ-207. Ю,10,14,https://archive.radio.ru/web/img/1999/b.1999-10.014.jpg,14,РАДИОПРИЕМ,b.1999-12.065,
1999,"78, 79, 78L, 791. 78M, 79М). С. Бирюков ее зоннннное +8, Михросхемы для цифровых синтезаторов частоты КФ1015ПЛЗА, КФ1015ПЯ 36. В. Мельник, В. Никитин 2 КФ1015ПЛ4А-КФ",10,15,https://archive.radio.ru/web/img/1999/b.1999-10.015.jpg,15,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,УКВ приставка к ДВ-СВ приемнику. М. Нечвев,10,19,https://archive.radio.ru/web/img/1999/b.1999-10.019.jpg,19,РАДИОПРИЕМ,b.1999-12.065,
1999,9-23 (порты ввода/вывода),10,26,https://archive.radio.ru/web/img/1999/b.1999-10.026.jpg,26,ЗВУКОТЕХНИКА,b.1999-12.065,
1999,"КИПДА5А!-М-КИПД4581-М, КИПДА5А2-М-КИПД4582-М. КИПД45АЗ-М-КИПД4583-М, КИПД45А4-М-КИПД4584-М, КИПД45А5-М-КИПД4585-М, КИПМ118-М",11,6,https://archive.radio.ru/web/img/1999/b.1999-11.006.jpg,6,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,Радиолокация зслероидов и комст. А. Зайцев,11,47,https://archive.radio.ru/web/img/1999/b.1999-11.047.jpg,47,НАУКА И ТЕХНИКА. ТЕХНИКА НАШИХ ДНЕЙ,b.1999-12.064,
1999,"Микросхемные стабилизаторы напряжения широкого применения (изделия серий КР142. КР1 157, KP1162, КР1168",11,80,https://archive.radio.ru/web/img/1999/b.1999-11.080.jpg,80,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,"Система тепетекста, В. Брылов",12,10,https://archive.radio.ru/web/img/1999/b.1999-12.010.jpg,10,ВИДЕОТЕХНИКА,b.1999-12.064,
1999,11-27 (прерывания),12,27,https://archive.radio.ru/web/img/1999/b.1999-12.027.jpg,27,ЗВУКОТЕХНИКА,b.1999-12.065,
1999,Как проверить тринистор и симистор. В. Севастьянов aie,12,35,https://archive.radio.ru/web/img/1999/b.1999-12.036.jpg,36,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
1999,IBM РС первое знакомство. А. Ломов Иен J Cra. также 2-48. 3-52. 5-50. 7-54. 9-54,12,48,https://archive.radio.ru/web/img/1999/b.1999-12.048.jpg,48,РАДИО НАЧИНАЮЩИМ (ЖУРНАЛ В ЖУРНАЛЕ),b.1999-12.067,
1999,Генератор сыгналов. С. Белов 5 er owes Е,12,48,https://archive.radio.ru/web/img/1999/b.1999-12.048.jpg,48,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1999-12.067,
2000,[Брылов В.]68 программ в телевизорах ЗУСЦТ. Радио. 1997. №,1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,"Автоматический выключатель освещения на ИК лучах. С. Кулешов 9 Акустический “извещатель”. И. Медведев .--чеье 8 Таймер для зарядхи аккумулятора электробритвы. С. Бирюков , 9 Экономичный таймер с батарейным питанием. Д. Никишин",1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,ЭЛЕКТРОНИКА 8 6,b.2000-12.065,
2000,"Ефимов В. Приставка для электрогитары. Радио, 1998, №",1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА. КОМПЬЮТЕРЫ,b.2000-12.065,
2000,Запоминающий музыкальный звонок нз PIC 16F84. М,1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,ЗВУКОТЕХНИКА,b.2000-12.064,
2000,Квадратурный смеситепъ на встречных волнах В. Поляков 8 Экономичные релейные коммутаторы. А. Капустин 10 Упрощемный расчет сетевого трансформатора. И. Никифоров 10 \Ш)ифратор и дешифратор системы телеуправления. С,1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,РАДИОЛЮБИТЕЛЮ-КОНСТРУКТОРУ,b.2000-12.066,
2000,О согласовании пластинчатых антенных усилителей. А. VW,1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,Оптический датчик бумаги для принтера CM6337. А,1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,ЗВУКОТЕХНИКА,b.2000-12.064,
2000,Симисторный регулятор повышенной мощности. В. Сорокоумов 7 Модуль управления кодовым замком. П. Редькин -- - льаое «В Автоматический выключатель освещения в подсобных помещениях. КоКуприянов а а ло реет,1,1,https://archive.radio.ru/web/img/2000/b.2000-01.001.jpg,1,ЭЛЕКТРОНИКА 8 6,b.2000-12.065,
2000,Маломощное зарядное устройство. А. Корсаков --.-- - -7 Маломощное зарядное устройство. Н. Герцен ee ee 7 Автоматическое зарядное устройство. K,1,2,https://archive.radio.ru/web/img/2000/b.2000-01.002.jpg,2,ЭЛЕКТРОНИКА 8 6,b.2000-12.065,
2000,"Ответы на вопросы по статьям, опубликованным в журнале в прошлые годы (5рылов В.]Микросхема TOA8362 в ЗУСЦТ и других телевизорах Радио, 1998, № 9, с. В 11; № 80, c, 13-16; № 11. с. 13-15; №",1,2,https://archive.radio.ru/web/img/2000/b.2000-01.002.jpg,2,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,Прослая сверхширокополосная телеантенна. Г. Петин scene ee,1,2,https://archive.radio.ru/web/img/2000/b.2000-01.002.jpg,2,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,Светодиодные `маячки” А. Щегренец м,1,2,https://archive.radio.ru/web/img/2000/b.2000-01.002.jpg,2,РАДИОЛЮБИТЕЛЬСКАЯ ТЕХНОЛОГИЯ,b.2000-12.066,
2000,Фирмы Boutns ВЕР eT oasis ott Кислотю-свинцовые аккумуляторные Garapen широкого применения,1,2,https://archive.radio.ru/web/img/2000/b.2000-01.002.jpg,2,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.2000-12.066,
2000,Мизросхема ТОА8362 в ЗУСЦТ м других телевизорах (Возвращаясь к о Врылой] SOOO ODS ьь,1,3,https://archive.radio.ru/web/img/2000/b.2000-01.003.jpg,3,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,ТВ антенны ма любой вкус. ee ee Saison et ete,1,3,https://archive.radio.ru/web/img/2000/b.2000-01.003.jpg,3,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,Широкополосный антенный усипитель ТВ сигналов. Н. Туркин,1,3,https://archive.radio.ru/web/img/2000/b.2000-01.003.jpg,3,ВИДЕОТЕХНИКА,b.2000-12.063,
2000,"фазавый регулятор мощности” (Радио, 1999, Сб ео мере авы a>",1,3,https://archive.radio.ru/web/img/2000/b.2000-01.003.jpg,3,ИСТОЧНИКИ ПИТАНИЯ,b.2000-12.066,
2000,"Buy pnosiisa ioc! оао, ИЕН. бы ТО Самовосстанавливающиеся предохранители",1,5,https://archive.radio.ru/web/img/2000/b.2000-01.005.jpg,5,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.2000-12.066,
2000,Эквалайзеры звуковых сигналов.(В,1,5,https://archive.radio.ru/web/img/2000/b.2000-01.005.jpg,5,ЗВУКОТЕХНИКА,b.2000-12.064,
